x	 y 	 value
0	1	0
0.05	1.00001	0.0005
0.15	1.00011	0.00149633
0.35	1.00061	0.00344496
0.718501	1.00252	0.00668064
1.25864	1.00722	0.00979454
1.94517	1.01464	0.00953776
2.74245	1.02086	0.00310604
3.61266	1.01961	-0.00713074
4.51936	1.00936	-0.0126149
5.4343	0.998164	-0.00668167
6.33743	0.996941	0.00664571
7.21418	1.00776	0.0155381
8.06011	1.02176	0.0121147
8.87678	1.02788	-0.00109017
9.66391	1.02166	-0.0143891
10	1.01619	-0.0173644
