0.0100000000	-0.4999867637
0.0200000000	-0.4999492725
0.0300000000	-0.4998867987
0.0400000000	-0.4997994198
0.0500000000	-0.4996871482
0.0600000000	-0.4995500090
0.0700000000	-0.4993881648
0.0800000000	-0.4992017999
0.0900000000	-0.4989908130
0.1000000000	-0.4987554538
0.1100000000	-0.4984956717
0.1200000000	-0.4982120213
0.1300000000	-0.4979042086
0.1400000000	-0.4975728547
0.1500000000	-0.4972177663
0.1600000000	-0.4968394050
0.1700000000	-0.4964377539
0.1800000000	-0.4960133494
0.1900000000	-0.4955661522
0.2000000000	-0.4950967463
0.2100000000	-0.4946047547
0.2200000000	-0.4940911229
0.2300000000	-0.4935557909
0.2400000000	-0.4929990413
0.2500000000	-0.4924216302
0.2600000000	-0.4918229942
0.2700000000	-0.4912043371
0.2800000000	-0.4905650194
0.2900000000	-0.4899064220
0.3000000000	-0.4892283376
0.3100000000	-0.4885311132
0.3200000000	-0.4878150971
0.3300000000	-0.4870806377
0.3400000000	-0.4863280837
0.3500000000	-0.4855577823
0.3600000000	-0.4847700761
0.3700000000	-0.4839662677
0.3800000000	-0.4831450035
0.3900000000	-0.4823074029
0.4000000000	-0.4814548930
0.4100000000	-0.4805859494
0.4200000000	-0.4797017040
0.4300000000	-0.4788039775
0.4400000000	-0.4778905802
0.4500000000	-0.4769645078
0.4600000000	-0.4760234110
0.4700000000	-0.4750705360
0.4800000000	-0.4741031591
0.4900000000	-0.4731250205
0.5000000000	-0.4721345767
0.5100000000	-0.4711308599
0.5200000000	-0.4701174023
0.5300000000	-0.4690908582
0.5400000000	-0.4680559071
0.5500000000	-0.4670104657
0.5600000000	-0.4659527548
0.5700000000	-0.4648880089
0.5800000000	-0.4638138271
0.5900000000	-0.4627278503
0.6000000000	-0.4616365161
0.6100000000	-0.4605367472
0.6200000000	-0.4594289187
0.6300000000	-0.4583103204
0.6400000000	-0.4571880370
0.6500000000	-0.4560586247
0.6600000000	-0.4549224342
0.6700000000	-0.4537758912
0.6800000000	-0.4526278454
0.6900000000	-0.4514738752
0.7000000000	-0.4503143103
0.7100000000	-0.4491494677
0.7200000000	-0.4479749238
0.7300000000	-0.4468012082
0.7400000000	-0.4456229757
0.7500000000	-0.4444405257
0.7600000000	-0.4432541465
0.7700000000	-0.4420574166
0.7800000000	-0.4408649979
0.7900000000	-0.4396693062
0.8000000000	-0.4384706158
0.8100000000	-0.4372691898
0.8200000000	-0.4360652812
0.8300000000	-0.4348591338
0.8400000000	-0.4336426842
0.8500000000	-0.4324338588
0.8600000000	-0.4312233282
0.8700000000	-0.4300113250
0.8800000000	-0.4287980728
0.8900000000	-0.4275837861
0.9000000000	-0.4263686713
0.9100000000	-0.4251401913
0.9200000000	-0.4239255027
0.9300000000	-0.4227103827
0.9400000000	-0.4214950314
0.9500000000	-0.4202796401
0.9600000000	-0.4190643920
0.9700000000	-0.4178494627
0.9800000000	-0.4166350207
0.9900000000	-0.4154212277
1.0000000000	-0.4142082392
