x	 y 	 value
1.02041	0.489796	0.640796
1.22449	0.489796	0.685993
1.42857	0.489796	0.672657
1.63265	0.489796	0.659321
1.83673	0.489796	0.645986
2.04082	0.489796	0.63265
2.2449	0.489796	0.60633
2.44898	0.489796	0.476133
2.65306	0.489796	0.345937
2.85714	0.489796	0.21574
3.06122	0.489796	0.0855438
3.26531	0.489796	-0.0446527
3.46939	0.489796	-0.156179
3.67347	0.489796	-0.258371
3.87755	0.489796	-0.360563
4.08163	0.489796	-0.462755
4.28571	0.489796	-0.564946
4.4898	0.489796	-0.635647
4.69388	0.489796	-0.596129
4.89796	0.489796	-0.55661
5.10204	0.489796	-0.517092
5.30612	0.489796	-0.477573
5.5102	0.489796	-0.438055
5.71429	0.489796	-0.322517
5.91837	0.489796	-0.185259
6.12245	0.489796	-0.0480013
6.32653	0.489796	0.0892564
6.53061	0.489796	0.226514
6.73469	0.489796	0.345444
6.93878	0.489796	0.427719
7.14286	0.489796	0.509994
7.34694	0.489796	0.592269
7.55102	0.489796	0.674543
7.7551	0.489796	0.756818
7.95918	0.489796	0.708846
8.16327	0.489796	0.644593
8.36735	0.489796	0.580341
8.57143	0.489796	0.516088
8.77551	0.489796	0.451835
8.97959	0.489796	0.354233
9.18367	0.489796	0.214945
9.38776	0.489796	0.0756568
9.59184	0.489796	-0.0636314
9.79592	0.489796	-0.20292
10	0.489796	-0.342208

0	0.734694	0.0734694
0.204082	0.734694	0.168711
0.408163	0.734694	0.263952
0.612245	0.734694	0.359194
0.816327	0.734694	0.454435
1.02041	0.734694	0.549677
1.22449	0.734694	0.586045
1.42857	0.734694	0.575314
1.63265	0.734694	0.564584
1.83673	0.734694	0.553853
2.04082	0.734694	0.543122
2.2449	0.734694	0.521944
2.44898	0.734694	0.41718
2.65306	0.734694	0.312417
2.85714	0.734694	0.207654
3.06122	0.734694	0.102891
3.26531	0.734694	-0.00187224
3.46939	0.734694	-0.0916127
3.67347	0.734694	-0.173842
3.87755	0.734694	-0.256071
4.08163	0.734694	-0.3383
4.28571	0.734694	-0.420529
4.4898	0.734694	-0.477418
4.69388	0.734694	-0.44562
4.89796	0.734694	-0.413821
5.10204	0.734694	-0.382022
5.30612	0.734694	-0.350224
5.5102	0.734694	-0.318425
5.71429	0.734694	-0.225457
5.91837	0.734694	-0.115012
6.12245	0.734694	-0.00456674
6.32653	0.734694	0.105878
6.53061	0.734694	0.216323
6.73469	0.734694	0.312021
6.93878	0.734694	0.378224
7.14286	0.734694	0.444426
7.34694	0.734694	0.510629
7.55102	0.734694	0.576832
7.7551	0.734694	0.643035
7.95918	0.734694	0.604434
8.16327	0.734694	0.552733
8.36735	0.734694	0.501031
8.57143	0.734694	0.44933
8.77551	0.734694	0.397629
8.97959	0.734694	0.319093
9.18367	0.734694	0.207014
9.38776	0.734694	0.0949353
9.59184	0.734694	-0.0171436
9.79592	0.734694	-0.129222
10	0.734694	-0.241301

0	0.979592	0.0979592
0.204082	0.979592	0.170079
0.408163	0.979592	0.242199
0.612245	0.979592	0.314318
0.816327	0.979592	0.386438
1.02041	0.979592	0.458558
1.22449	0.979592	0.486097
1.42857	0.979592	0.477971
1.63265	0.979592	0.469846
1.83673	0.979592	0.46172
2.04082	0.979592	0.453595
2.2449	0.979592	0.437557
2.44898	0.979592	0.358228
2.65306	0.979592	0.278898
2.85714	0.979592	0.199568
3.06122	0.979592	0.120238
3.26531	0.979592	0.0409082
3.46939	0.979592	-0.027046
3.67347	0.979592	-0.0893123
3.87755	0.979592	-0.151579
4.08163	0.979592	-0.213845
4.28571	0.979592	-0.276111
4.4898	0.979592	-0.31919
4.69388	0.979592	-0.295111
4.89796	0.979592	-0.271032
5.10204	0.979592	-0.246953
5.30612	0.979592	-0.222874
5.5102	0.979592	-0.198795
5.71429	0.979592	-0.128397
5.91837	0.979592	-0.0447645
6.12245	0.979592	0.0388679
6.32653	0.979592	0.1225
6.53061	0.979592	0.206133
6.73469	0.979592	0.278598
6.93878	0.979592	0.328728
7.14286	0.979592	0.378859
7.34694	0.979592	0.42899
7.55102	0.979592	0.479121
7.7551	0.979592	0.529251
7.95918	0.979592	0.500022
8.16327	0.979592	0.460872
8.36735	0.979592	0.421722
8.57143	0.979592	0.382572
8.77551	0.979592	0.343423
8.97959	0.979592	0.283953
9.18367	0.979592	0.199083
