x	 y 	 value
5.91837	2.16327	-0.870554
6.04082	2.16327	-1.04886
6.16327	2.16327	-1.22355
6.28571	2.16327	-1.39054
6.40816	2.16327	-1.5458
6.53061	2.16327	-1.68525
6.65306	2.16327	-1.80484
6.77551	2.16327	0.177083
6.89796	2.16327	0.135384
7.02041	2.16327	0.0834385
7.14286	2.16327	0.0215366
7.26531	2.16327	-0.0500313
7.38776	2.16327	-0.130975
7.5102	2.16327	-0.221004
7.63265	2.16327	-0.319828
7.7551	2.16327	-0.427158
7.87755	2.16327	1.14989
8	2.16327	1.28545

2	2.32653	0.484156
2.12245	2.32653	0.476161
2.2449	2.32653	0.433862
2.36735	2.32653	0.545398
2.4898	2.32653	0.667979
2.61224	2.32653	0.800605
2.73469	2.32653	0.942278
2.85714	2.32653	1.092
2.97959	2.32653	1.24877
3.10204	2.32653	1.41159
3.22449	2.32653	1.57946
3.34694	2.32653	0.570445
3.46939	2.32653	0.59326
3.59184	2.32653	0.629873
3.71429	2.32653	0.685052
3.83673	2.32653	0.763559
3.95918	2.32653	0.870161
4.08163	2.32653	1.00962
4.20408	2.32653	1.18671
4.32653	2.32653	1.40619
4.44898	2.32653	0.140097
4.57143	2.32653	0.0476377
4.69388	2.32653	-0.0389099
4.81633	2.32653	-0.115136
4.93878	2.32653	-0.17663
5.06122	2.32653	-0.218982
5.18367	2.32653	-0.237783
5.30612	2.32653	-0.228622
5.42857	2.32653	-0.187089
5.55102	2.32653	-0.108774
5.67347	2.32653	-0.430725
5.79592	2.32653	-0.565085
5.91837	2.32653	-0.715507
6.04082	2.32653	-0.883658
6.16327	2.32653	-1.07121
6.28571	2.32653	-1.27983
6.40816	2.32653	-1.51119
6.53061	2.32653	-1.76695
6.65306	2.32653	-2.04879
6.77551	2.32653	-0.129105
6.89796	2.32653	-0.189518
7.02041	2.32653	-0.285743
7.14286	2.32653	-0.42449
7.26531	2.32653	-0.612467
7.38776	2.32653	-0.856381
7.5102	2.32653	-1.16294
7.63265	2.32653	-1.53885
7.7551	2.32653	-1.99083
7.87755	2.32653	0.769877
8	2.32653	0.85379

2	2.4898	-0.366678
2.12245	2.4898	-0.491017
2.2449	2.4898	0.528656
2.36735	2.4898	0.577593
2.4898	2.4898	0.62243
2.61224	2.4898	0.670449
2.73469	2.4898	0.728929
2.85714	2.4898	0.805153
2.97959	2.4898	0.9064
3.10204	2.4898	1.03995
3.22449	2.4898	1.21309
3.34694	2.4898	1.22004
3.46939	2.4898	1.21305
3.59184	2.4898	1.21856
3.71429	2.4898	1.25272
3.83673	2.4898	1.33172
3.95918	2.4898	1.4717
4.08163	2.4898	1.68884
4.20408	2.4898	1.99929
4.32653	2.4898	2.41922
4.44898	2.4898	0.794335
4.57143	2.4898	0.757003
4.69388	2.4898	0.734201
4.81633	2.4898	0.732175
4.93878	2.4898	0.757169
5.06122	2.4898	0.815426
5.18367	2.4898	0.91319
5.30612	2.4898	1.05671
5.42857	2.4898	1.25222
5.55102	2.4898	1.50597
5.67347	2.4898	-0.246542
5.79592	2.4898	-0.308777
5.91837	2.4898	-0.405535
6.04082	2.4898	-0.548257
6.16327	2.4898	-0.748382
6.28571	2.4898	-1.01735
6.40816	2.4898	-1.3666
6.53061	2.4898	-1.80757
6.65306	2.4898	-2.35171
6.77551	2.4898	-0.651686
6.89796	2.4898	-0.743337
7.02041	2.4898	-0.907919
7.14286	2.4898	-1.16264
7.26531	2.4898	-1.52472
7.38776	2.4898	-2.01137
7.5102	2.4898	-2.6398
7.63265	2.4898	-3.42721
7.7551	2.4898	-4.39083
7.87755	2.4898	0.0714268
8	2.4898	0.0648961

2	2.65306	-1.66569
2.12245	2.65306	-1.95763
2.2449	2.65306	0.645557
2.36735	2.65306	0.598476
2.4898	2.65306	0.523739
2.61224	2.65306	0.441203
2.73469	2.65306	0.370729
2.85714	2.65306	0.332173
2.97959	2.65306	0.345395
3.10204	2.65306	0.430253
3.22449	2.65306	0.606606
3.34694	2.65306	2.15863
3.46939	2.65306	2.11388
3.59184	2.65306	2.07852
3.71429	2.65306	2.08479
3.83673	2.65306	2.1649
3.95918	2.65306	2.35108
4.08163	2.65306	2.67556
4.20408	2.65306	3.17057
4.32653	2.65306	3.86832
4.44898	2.65306	1.7731
4.57143	2.65306	1.82727
4.69388	2.65306	1.90769
4.81633	2.65306	2.02227
4.93878	2.65306	2.17895
5.06122	2.65306	2.38562
5.18367	2.65306	2.65023
5.30612	2.65306	2.98068
5.42857	2.65306	3.38489
5.55102	2.65306	3.8708
5.67347	2.65306	0.0560336
5.79592	2.65306	0.10553
5.91837	2.65306	0.0938956
6.04082	2.65306	-0.00488684
6.16327	2.65306	-0.216833
6.28571	2.65306	-0.567959
6.40816	2.65306	-1.08428
