x	 y 	 diff
3.46939	4.93878	0.0105775
3.59184	4.93878	0.0175562
3.71429	4.93878	0.0230721
3.83673	4.93878	0.0267665
3.95918	4.93878	0.0283081
4.08163	4.93878	0.0273976
4.20408	4.93878	0.0237726
4.32653	4.93878	0.0172113
4.44898	4.93878	0.00848283
4.57143	4.93878	0.0211281
4.69388	4.93878	0.0304455
4.81633	4.93878	0.0364022
4.93878	4.93878	0.0390157
5.06122	4.93878	0.0383538
5.18367	4.93878	0.034533
5.30612	4.93878	0.0277175
5.42857	4.93878	0.0181159
5.55102	4.93878	0.00597881
5.67347	4.93878	0.00857493
5.79592	4.93878	0.00989936
5.91837	4.93878	0.00965
6.04082	4.93878	0.00820142
6.16327	4.93878	0.00594612
6.28571	4.93878	0.00328871
6.40816	4.93878	0.000639797
6.53061	4.93878	0.00159013
6.65306	4.93878	0.00299684
6.77551	4.93878	0.0120058
6.89796	4.93878	0.0205281
7.02041	4.93878	0.0271118
7.14286	4.93878	0.0314359
7.26531	4.93878	0.0332134
7.38776	4.93878	0.0321955
7.5102	4.93878	0.028175
7.63265	4.93878	0.0209899
7.7551	4.93878	0.0105256
7.87755	4.93878	0.0182561
8	4.93878	0.0275217

2	5.10204	0.0457538
2.12245	5.10204	0.0279484
2.2449	5.10204	0.0119343
2.36735	5.10204	0.0206741
2.4898	5.10204	0.0254367
2.61224	5.10204	0.0267485
2.73469	5.10204	0.0251878
2.85714	5.10204	0.0213758
2.97959	5.10204	0.0159675
3.10204	5.10204	0.00964157
3.22449	5.10204	0.00309075
3.34694	5.10204	0.0039432
3.46939	5.10204	0.0174504
3.59184	5.10204	0.0291262
3.71429	5.10204	0.0383265
3.83673	5.10204	0.0444441
3.95918	5.10204	0.0469183
4.08163	5.10204	0.0452427
4.20408	5.10204	0.0389732
4.32653	5.10204	0.0277344
4.44898	5.10204	0.0128347
4.57143	5.10204	0.0342873
4.69388	5.10204	0.0501079
4.81633	5.10204	0.0602409
4.93878	5.10204	0.0647161
5.06122	5.10204	0.063648
5.18367	5.10204	0.0572339
5.30612	5.10204	0.0457515
5.42857	5.10204	0.0295541
5.55102	5.10204	0.00906578
5.67347	5.10204	0.0136355
5.79592	5.10204	0.0160579
5.91837	5.10204	0.0158168
6.04082	5.10204	0.0135462
6.16327	5.10204	0.00991031
6.28571	5.10204	0.0055939
6.40816	5.10204	0.00129188
6.53061	5.10204	0.00230106
6.65306	5.10204	0.00450082
6.77551	5.10204	0.0196309
6.89796	5.10204	0.0339454
7.02041	5.10204	0.044979
7.14286	5.10204	0.0521885
7.26531	5.10204	0.0550883
7.38776	5.10204	0.053257
7.5102	5.10204	0.0463444
7.63265	5.10204	0.0340762
7.7551	5.10204	0.0162581
7.87755	5.10204	0.02939
8	5.10204	0.0451555

2	5.26531	0.0545245
2.12245	5.26531	0.0300274
2.2449	5.26531	0.00820004
2.36735	5.26531	0.0214463
2.4898	5.26531	0.0291938
2.61224	5.26531	0.0321707
2.73469	5.26531	0.0311762
2.85714	5.26531	0.0270693
2.97959	5.26531	0.0207553
3.10204	5.26531	0.0131729
3.22449	5.26531	0.00527952
3.34694	5.26531	0.00330961
3.46939	5.26531	0.0210706
3.59184	5.26531	0.0362996
3.71429	5.26531	0.048106
3.83673	5.26531	0.0556508
3.95918	5.26531	0.0581583
4.08163	5.26531	0.0549288
4.20408	5.26531	0.0453481
4.32653	5.26531	0.0288972
4.44898	5.26531	0.00743196
4.57143	5.26531	0.0374437
4.69388	5.26531	0.059669
4.81633	5.26531	0.0740311
4.93878	5.26531	0.0805712
5.06122	5.26531	0.0794476
5.18367	5.26531	0.0709331
5.30612	5.26531	0.0554115
5.42857	5.26531	0.0333714
5.55102	5.26531	0.00539902
5.67347	5.26531	0.0129108
5.79592	5.26531	0.017486
5.91837	5.26531	0.0183791
6.04082	5.26531	0.0164662
6.16327	5.26531	0.0126658
6.28571	5.26531	0.00792464
6.40816	5.26531	0.00320333
6.53061	5.26531	0.000537649
6.65306	5.26531	0.00235255
6.77551	5.26531	0.0224804
6.89796	5.26531	0.0415355
7.02041	5.26531	0.0560545
7.14286	5.26531	0.0652867
7.26531	5.26531	0.0685606
7.38776	5.26531	0.0652938
7.5102	5.26531	0.055002
7.63265	5.26531	0.0373058
7.7551	5.26531	0.011937
7.87755	5.26531	0.0304236
8	5.26531	0.0527938

2	5.42857	0.102425
2.12245	5.42857	0.0713336
2.2449	5.42857	0.0428212
2.36735	5.42857	0.054815
2.4898	5.42857	0.0599351
2.61224	5.42857	0.0590913
2.73469	5.42857	0.0532831
2.85714	5.42857	0.043584
2.97959	5.42857	0.031126
3.10204	5.42857	0.0170823
3.22449	5.42857	0.00264986
3.34694	5.42857	0.0125432
3.46939	5.42857	0.0383291
3.59184	5.42857	0.0609497
3.71429	5.42857	0.079292
3.83673	5.42857	0.0923066
3.95918	5.42857	0.0990245
4.08163	5.42857	0.0985704
4.20408	5.42857	0.0901768
4.32653	5.42857	0.0731949
4.44898	5.42857	0.0497606
4.57143	5.42857	0.0858922
4.69388	5.42857	0.11229
4.81633	5.42857	0.128858
4.93878	5.42857	0.135648
5.06122	5.42857	0.132858
5.18367	5.42857	0.120829
5.30612	5.42857	0.10004
5.42857	5.42857	0.0711022
5.55102	5.42857	0.0347487
5.67347	5.42857	0.0394533
5.79592	5.42857	0.0403601
5.91837	5.42857	0.0366638
6.04082	5.42857	0.0294599
6.16327	5.42857	0.0198965
6.28571	5.42857	0.009157
6.40816	5.42857	0.00155768
6.53061	5.42857	0.0110469
6.65306	5.42857	0.0181283
6.77551	5.42857	0.0463888
6.89796	5.42857	0.073094
7.02041	5.42857	0.0941288
7.14286	5.42857	0.108555
7.26531	5.42857	0.115532
7.38776	5.42857	0.114333
7.5102	5.42857	0.104352
7.63265	5.42857	0.0851152
7.7551	5.42857	0.0562869
7.87755	5.42857	0.0780953
8	5.42857	0.103807

2	5.59184	0.171469
2.12245	5.59184	0.134285
2.2449	5.59184	0.098992
2.36735	5.59184	0.106234
2.4898	5.59184	0.105411
2.61224	5.59184	0.097589
2.73469	5.59184	0.0839414
2.85714	5.59184	0.0657282
2.97959	5.59184	0.0442774
3.10204	5.59184	0.0209658
3.22449	5.59184	0.00280186
3.34694	5.59184	0.0272989
3.46939	5.59184	0.0629198
3.59184	5.59184	0.0948265
3.71429	5.59184	0.121713
3.83673	5.59184	0.142347
3.95918	5.59184	0.155593
4.08163	5.59184	0.160422
4.20408	5.59184	0.155935
4.32653	5.59184	0.14137
4.44898	5.59184	0.118957
4.57143	5.59184	0.159283
4.69388	5.59184	0.188186
4.81633	5.59184	0.205554
4.93878	5.59184	0.211449
5.06122	5.59184	0.206101
5.18367	5.59184	0.189911
5.30612	5.59184	0.163442
5.42857	5.59184	0.127412
5.55102	5.59184	0.0826786
5.67347	5.59184	0.0811869
5.79592	5.59184	0.0750486
5.91837	5.59184	0.0635089
6.04082	5.59184	0.0478531
6.16327	5.59184	0.0294285
6.28571	5.59184	0.00962372
6.40816	5.59184	0.0101519
6.53061	5.59184	0.0284894
6.65306	5.59184	0.0440015
6.77551	5.59184	0.0818018
6.89796	5.59184	0.117456
7.02041	5.59184	0.146457
7.14286	5.59184	0.167703
7.26531	5.59184	0.180207
7.38776	5.59184	0.183118
7.5102	5.59184	0.175723
7.63265	5.59184	0.157466
7.7551	5.59184	0.127954
7.87755	5.59184	0.151598
8	5.59184	0.178398

2	5.7551	0.221883
2.12245	5.7551	0.179787
2.2449	5.7551	0.139155
2.36735	5.7551	0.143328
2.4898	5.7551	0.138457
2.61224	5.7551	0.12574
2.73469	5.7551	0.106491
2.85714	5.7551	0.0821223
2.97959	5.7551	0.0541239
3.10204	5.7551	0.0240392
3.22449	5.7551	0.00655701
3.34694	5.7551	0.0378766
3.46939	5.7551	0.0809138
3.59184	5.7551	0.119787
3.71429	5.7551	0.15303
3.83673	5.7551	0.179264
3.95918	5.7551	0.197214
4.08163	5.7551	0.205727
4.20408	5.7551	0.203794
4.32653	5.7551	0.190561
4.44898	5.7551	0.168371
4.57143	5.7551	0.212387
4.69388	5.7551	0.243596
4.81633	5.7551	0.261871
4.93878	5.7551	0.267282
5.06122	5.7551	0.260088
5.18367	5.7551	0.240737
5.30612	5.7551	0.209862
5.42857	5.7551	0.168265
5.55102	5.7551	0.116912
5.67347	5.7551	0.111187
5.79592	5.7551	0.100144
5.91837	5.7551	0.0830437
6.04082	5.7551	0.0613286
6.16327	5.7551	0.0365092
6.28571	5.7551	0.0101423
6.40816	5.7551	0.016192
6.53061	5.7551	0.0409138
6.65306	5.7551	0.0624677
6.77551	5.7551	0.10753
6.89796	5.7551	0.150001
7.02041	5.7551	0.185012
7.14286	5.7551	0.211327
7.26531	5.7551	0.227842
7.38776	5.7551	0.2336
7.5102	5.7551	0.227803
7.63265	5.7551	0.209827
7.7551	5.7551	0.179233
7.87755	5.7551	0.204617
8	5.7551	0.232718

2	5.91837	0.251407
2.12245	5.91837	0.205724
2.2449	5.91837	0.16137
2.36735	5.91837	0.164359
2.4898	5.91837	0.157568
2.61224	5.91837	0.14229
2.73469	5.91837	0.119948
2.85714	5.91837	0.0920695
2.97959	5.91837	0.060265
3.10204	5.91837	0.0262041
3.22449	5.91837	0.00840991
3.34694	5.91837	0.0437699
3.46939	5.91837	0.0915114
3.59184	5.91837	0.134749
3.71429	5.91837	0.171899
3.83673	5.91837	0.201467
3.95918	5.91837	0.222076
4.08163	5.91837	0.232479
4.20408	5.91837	0.231584
4.32653	5.91837	0.218469
4.44898	5.91837	0.195605
4.57143	5.91837	0.242746
4.69388	5.91837	0.276036
4.81633	5.91837	0.295339
4.93878	5.91837	0.300728
5.06122	5.91837	0.292485
5.18367	5.91837	0.271095
5.30612	5.91837	0.23724
5.42857	5.91837	0.19179
5.55102	5.91837	0.135787
5.67347	5.91837	0.128033
5.79592	5.91837	0.114482
5.91837	5.91837	0.0943821
6.04082	5.91837	0.0692906
6.16327	5.91837	0.0408415
6.28571	5.91837	0.0107189
6.40816	5.91837	0.0193684
6.53061	5.91837	0.0477118
6.65306	5.91837	0.072629
6.77551	5.91837	0.122399
6.89796	5.91837	0.169295
7.02041	5.91837	0.208123
7.14286	5.91837	0.237546
7.26531	5.91837	0.25637
7.38776	5.91837	0.26356
7.5102	5.91837	0.258253
7.63265	5.91837	0.239776
7.7551	5.91837	0.20765
7.87755	5.91837	0.234669
8	5.91837	0.264309

2	6.08163	0.258339
2.12245	6.08163	0.2105
2.2449	6.08163	0.164173
2.36735	6.08163	0.168019
2.4898	6.08163	0.161606
2.61224	6.08163	0.146294
2.73469	6.08163	0.123572
2.85714	6.08163	0.0950441
2.97959	6.08163	0.0623986
3.10204	6.08163	0.0273866
3.22449	6.08163	0.0082055
3.34694	6.08163	0.0445969
3.46939	6.08163	0.0941097
3.59184	6.08163	0.138899
3.71429	6.08163	0.177303
3.83673	6.08163	0.207756
3.95918	6.08163	0.228812
4.08163	6.08163	0.239165
4.20408	6.08163	0.23767
4.32653	6.08163	0.223357
4.44898	6.08163	0.198849
4.57143	6.08163	0.248505
4.69388	6.08163	0.283635
4.81633	6.08163	0.304095
4.93878	6.08163	0.309963
5.06122	6.08163	0.301533
5.18367	6.08163	0.279315
5.30612	6.08163	0.244024
5.42857	6.08163	0.196573
5.55102	6.08163	0.138054
5.67347	6.08163	0.13065
5.79592	6.08163	0.117188
5.91837	6.08163	0.0968559
6.04082	6.08163	0.0712894
6.16327	6.08163	0.0422015
6.28571	6.08163	0.0113584
6.40816	6.08163	0.0194476
6.53061	6.08163	0.0484248
6.65306	6.08163	0.0738086
6.77551	6.08163	0.125524
6.89796	6.08163	0.174259
7.02041	6.08163	0.214532
7.14286	6.08163	0.244941
7.26531	6.08163	0.264235
7.38776	6.08163	0.271326
7.5102	6.08163	0.265312
7.63265	6.08163	0.245484
7.7551	6.08163	0.211342
7.87755	6.08163	0.239882
8	6.08163	0.271318

2	6.2449	0.241576
2.12245	6.2449	0.193083
2.2449	6.2449	0.146618
2.36735	6.2449	0.153459
2.4898	6.2449	0.149838
2.61224	6.2449	0.137139
2.73469	6.2449	0.116884
2.85714	6.2449	0.0907061
2.97959	6.2449	0.0603292
3.10204	6.2449	0.0275387
3.22449	6.2449	0.00584343
3.34694	6.2449	0.0401106
3.46939	6.2449	0.0883184
3.59184	6.2449	0.131708
3.71429	6.2449	0.168586
3.83673	6.2449	0.197355
3.95918	6.2449	0.21654
4.08163	6.2449	0.224808
4.20408	6.2449	0.220992
4.32653	6.2449	0.204103
4.44898	6.2449	0.176933
4.57143	6.2449	0.228464
4.69388	6.2449	0.26518
4.81633	6.2449	0.286933
4.93878	6.2449	0.293804
5.06122	6.2449	0.286092
5.18367	6.2449	0.264317
5.30612	6.2449	0.22921
5.42857	6.2449	0.1817
5.55102	6.2449	0.122902
5.67347	6.2449	0.118346
5.79592	6.2449	0.107693
5.91837	6.2449	0.0900328
6.04082	6.2449	0.0670341
6.16327	6.2449	0.040444
6.28571	6.2449	0.0120637
6.40816	6.2449	0.0162787
6.53061	6.2449	0.0427559
6.65306	6.2449	0.0655682
6.77551	6.2449	0.116332
6.89796	6.2449	0.164193
7.02041	6.2449	0.203423
7.14286	6.2449	0.232594
7.26531	6.2449	0.250427
7.38776	6.2449	0.255816
7.5102	6.2449	0.247837
7.63265	6.2449	0.22577
7.7551	6.2449	0.189104
7.87755	6.2449	0.219044
8	6.2449	0.252546

2	6.40816	0.200647
2.12245	6.40816	0.153032
2.2449	6.40816	0.1083
2.36735	6.40816	0.120318
2.4898	6.40816	0.121947
2.61224	6.40816	0.114563
2.73469	6.40816	0.0996768
2.85714	6.40816	0.0789098
2.97959	6.40816	0.0539732
3.10204	6.40816	0.02664
3.22449	6.40816	0.00128074
3.34694	6.40816	0.030205
3.46939	6.40816	0.0739705
3.59184	6.40816	0.112952
3.71429	6.40816	0.145468
3.83673	6.40816	0.169932
3.95918	6.40816	0.184879
4.08163	6.40816	0.188988
4.20408	6.40816	0.181097
4.32653	6.40816	0.160226
4.44898	6.40816	0.129358
4.57143	6.40816	0.182111
4.69388	6.40816	0.220152
4.81633	6.40816	0.243338
4.93878	6.40816	0.251746
5.06122	6.40816	0.245675
5.18367	6.40816	0.22564
5.30612	6.40816	0.192367
5.42857	6.40816	0.146779
5.55102	6.40816	0.0899829
5.67347	6.40816	0.0908231
5.79592	6.40816	0.0857538
5.91837	6.40816	0.0737276
6.04082	6.40816	0.0564004
6.16327	6.40816	0.0355071
6.28571	6.40816	0.0128363
6.40816	6.40816	0.0097969
6.53061	6.40816	0.030578
6.65306	6.40816	0.0477202
6.77551	6.40816	0.0945779
6.89796	6.40816	0.138798
7.02041	6.40816	0.174449
7.14286	6.40816	0.200111
7.26531	6.40816	0.214517
7.38776	6.40816	0.216565
7.5102	6.40816	0.20534
7.63265	6.40816	0.180127
7.7551	6.40816	0.140418
7.87755	6.40816	0.171636
8	6.40816	0.207481

2	6.57143	0.135722
2.12245	6.57143	0.0905067
2.2449	6.57143	0.0493641
2.36735	6.57143	0.0687255
2.4898	6.57143	0.0780486
2.61224	6.57143	0.0786624
2.73469	6.57143	0.0720262
2.85714	6.57143	0.059708
2.97959	6.57143	0.0433607
3.10204	6.57143	0.0246977
3.22449	6.57143	0.00546702
3.34694	6.57143	0.0149186
3.46939	6.57143	0.0511265
3.59184	6.57143	0.082712
3.71429	6.57143	0.108049
3.83673	6.57143	0.125607
3.95918	6.57143	0.133968
4.08163	6.57143	0.131856
4.20408	6.57143	0.11815
4.32653	6.57143	0.0919009
4.44898	6.57143	0.0563039
4.57143	6.57143	0.10963
4.69388	6.57143	0.14874
4.81633	6.57143	0.173496
4.93878	6.57143	0.183973
5.06122	6.57143	0.180458
5.18367	6.57143	0.163451
5.30612	6.57143	0.133652
5.42857	6.57143	0.0919528
5.55102	6.57143	0.0394236
5.67347	6.57143	0.0481889
5.79592	6.57143	0.0514593
5.91837	6.57143	0.0480074
6.04082	6.57143	0.0394332
6.16327	6.57143	0.0274132
6.28571	6.57143	0.0136756
6.40816	6.57143	2.56267e-05
6.53061	6.57143	0.0119372
6.65306	6.57143	0.0203326
6.77551	6.57143	0.0603502
6.89796	6.57143	0.0981831
7.02041	6.57143	0.127735
7.14286	6.57143	0.147636
7.26531	6.57143	0.156659
7.38776	6.57143	0.153741
7.5102	6.57143	0.137999
7.63265	6.57143	0.108739
7.7551	6.57143	0.0654728
7.87755	6.57143	0.0978474
8	6.57143	0.136307

2	6.73469	0.106622
2.12245	6.73469	0.0644701
2.2449	6.73469	0.0266002
2.36735	6.73469	0.0475362
2.4898	6.73469	0.0590511
2.61224	6.73469	0.0623923
2.73469	6.73469	0.0589293
2.85714	6.73469	0.0501337
2.97959	6.73469	0.0375568
3.10204	6.73469	0.0228065
3.22449	6.73469	0.00752342
3.34694	6.73469	0.00890963
3.46939	6.73469	0.0407207
3.59184	6.73469	0.0681936
3.71429	6.73469	0.0898027
3.83673	6.73469	0.10411
3.95918	6.73469	0.109787
4.08163	6.73469	0.105635
4.20408	6.73469	0.0906004
4.32653	6.73469	0.0637954
4.44898	6.73469	0.0283284
4.57143	6.73469	0.0792142
4.69388	6.73469	0.116759
4.81633	6.73469	0.140832
4.93878	6.73469	0.151504
5.06122	6.73469	0.149045
5.18367	6.73469	0.133923
5.30612	6.73469	0.106795
5.42857	6.73469	0.0684995
5.55102	6.73469	0.0200398
5.67347	6.73469	0.0311042
5.79592	6.73469	0.0370886
5.91837	6.73469	0.0367641
6.04082	6.73469	0.0316322
6.16327	6.73469	0.0232664
6.28571	6.73469	0.0132887
6.40816	6.73469	0.00334501
6.53061	6.73469	0.00491904
6.65306	6.73469	0.00988308
6.77551	6.73469	0.0455628
6.89796	6.73469	0.0793219
7.02041	6.73469	0.105309
7.14286	6.73469	0.122239
7.26531	6.73469	0.12896
7.38776	6.73469	0.124474
7.5102	6.73469	0.107953
7.63265	6.73469	0.078745
7.7551	6.73469	0.0363916
7.87755	6.73469	0.0675637
8	6.73469	0.105023

2	6.89796	0.138376
2.12245	6.89796	0.0995399
2.2449	6.89796	0.0636704
2.36735	6.89796	0.0771386
2.4898	6.89796	0.0820537
2.61224	6.89796	0.0795479
2.73469	6.89796	0.0708647
2.85714	6.89796	0.0573402
2.97959	6.89796	0.0403826
3.10204	6.89796	0.0214519
3.22449	6.89796	0.00203751
3.34694	6.89796	0.0182886
3.46939	6.89796	0.051517
3.59184	6.89796	0.0808069
3.71429	6.89796	0.104773
3.83673	6.89796	0.12211
3.95918	6.89796	0.131612
4.08163	6.89796	0.13219
4.20408	6.89796	0.122888
4.32653	6.89796	0.1029
4.44898	6.89796	0.0748247
4.57143	6.89796	0.119342
4.69388	6.89796	0.151747
4.81633	6.89796	0.171921
4.93878	6.89796	0.179928
5.06122	6.89796	0.176015
5.18367	6.89796	0.160604
5.30612	6.89796	0.134294
5.42857	6.89796	0.097845
5.55102	6.89796	0.0521679
5.67347	6.89796	0.0565275
5.79592	6.89796	0.056121
5.91837	6.89796	0.0499868
6.04082	6.89796	0.0394881
6.16327	6.89796	0.0260534
6.28571	6.89796	0.0111551
6.40816	6.89796	0.00371213
6.53061	6.89796	0.0170545
6.65306	6.89796	0.0274009
6.77551	6.89796	0.0635542
6.89796	6.89796	0.0977038
7.02041	6.89796	0.124798
7.14286	6.89796	0.143668
7.26531	6.89796	0.15327
7.38776	6.89796	0.152698
7.5102	6.89796	0.141199
7.63265	6.89796	0.118182
7.7551	6.89796	0.0832306
7.87755	6.89796	0.109952
8	6.89796	0.141227

2	7.06122	0.150374
2.12245	7.06122	0.116106
2.2449	7.06122	0.0837662
2.36735	7.06122	0.0915502
2.4898	7.06122	0.0918764
2.61224	7.06122	0.0857321
2.73469	7.06122	0.0742015
2.85714	7.06122	0.0584495
2.97959	7.06122	0.0397041
3.10204	7.06122	0.0192382
3.22449	7.06122	0.00164938
3.34694	7.06122	0.0232373
3.46939	7.06122	0.0553183
3.59184	7.06122	0.0839651
3.71429	7.06122	0.10797
3.83673	7.06122	0.126195
3.95918	7.06122	0.137587
4.08163	7.06122	0.141199
4.20408	7.06122	0.136196
4.32653	7.06122	0.121876
4.44898	7.06122	0.100344
4.57143	7.06122	0.137958
4.69388	7.06122	0.165012
4.81633	7.06122	0.181401
4.93878	7.06122	0.187181
5.06122	7.06122	0.182566
5.18367	7.06122	0.167927
5.30612	7.06122	0.143785
5.42857	7.06122	0.110802
5.55102	7.06122	0.0697721
5.67347	7.06122	0.0695094
5.79592	7.06122	0.0649808
5.91837	7.06122	0.055458
6.04082	7.06122	0.0421295
6.16327	7.06122	0.0262411
6.28571	7.06122	0.00907657
6.40816	7.06122	0.00806097
6.53061	7.06122	0.0238689
6.65306	7.06122	0.0370645
6.77551	7.06122	0.0712758
6.89796	7.06122	0.103554
7.02041	7.06122	0.129681
7.14286	7.06122	0.148637
7.26531	7.06122	0.159511
7.38776	7.06122	0.161515
7.5102	7.06122	0.15399
7.63265	7.06122	0.136423
7.7551	7.06122	0.108449
7.87755	7.06122	0.13062
8	7.06122	0.155936

2	7.22449	0.145146
2.12245	7.22449	0.116538
2.2449	7.22449	0.0890613
2.36735	7.22449	0.0927164
2.4898	7.22449	0.0902072
2.61224	7.22449	0.08235
2.73469	7.22449	0.0700408
2.85714	7.22449	0.0542425
2.97959	7.22449	0.03597
3.10204	7.22449	0.0162755
3.22449	7.22449	0.00376763
3.34694	7.22449	0.0243231
3.46939	7.22449	0.0530203
3.59184	7.22449	0.0788789
3.71429	7.22449	0.100901
3.83673	7.22449	0.118145
3.95918	7.22449	0.129743
4.08163	7.22449	0.134909
4.20408	7.22449	0.132955
4.32653	7.22449	0.1233
4.44898	7.22449	0.107572
4.57143	7.22449	0.137818
4.69388	7.22449	0.159335
4.81633	7.22449	0.172038
4.93878	7.22449	0.175972
5.06122	7.22449	0.171314
5.18367	7.22449	0.158372
5.30612	7.22449	0.137574
5.42857	7.22449	0.109468
5.55102	7.22449	0.0747123
5.67347	7.22449	0.071643
5.79592	7.22449	0.0649705
5.91837	7.22449	0.0541701
6.04082	7.22449	0.0402242
6.16327	7.22449	0.0241624
6.28571	7.22449	0.0070459
6.40816	7.22449	0.0100483
6.53061	7.22449	0.0260436
6.65306	7.22449	0.0398796
6.77551	7.22449	0.0700429
6.89796	7.22449	0.0984782
7.02041	7.22449	0.121829
7.14286	7.22449	0.139252
7.26531	7.22449	0.149996
7.38776	7.22449	0.153408
7.5102	7.22449	0.148945
7.63265	7.22449	0.136181
7.7551	7.22449	0.114816
7.87755	7.22449	0.132348
8	7.22449	0.151901

2	7.38776	0.125681
2.12245	7.38776	0.103634
2.2449	7.38776	0.0821232
2.36735	7.38776	0.0829346
2.4898	7.38776	0.0790395
2.61224	7.38776	0.071061
2.73469	7.38776	0.0596832
2.85714	7.38776	0.0456413
2.97959	7.38776	0.0297103
3.10204	7.38776	0.0126936
3.22449	7.38776	0.00458935
3.34694	7.38776	0.0222162
3.46939	7.38776	0.045681
3.59184	7.38776	0.0669785
3.71429	7.38776	0.0853466
3.83673	7.38776	0.100067
3.95918	7.38776	0.110476
4.08163	7.38776	0.115974
4.20408	7.38776	0.116035
4.32653	7.38776	0.110217
4.44898	7.38776	0.0996816
4.57143	7.38776	0.122175
4.69388	7.38776	0.138003
4.81633	7.38776	0.147102
4.93878	7.38776	0.149504
5.06122	7.38776	0.145347
5.18367	7.38776	0.134864
5.30612	7.38776	0.118384
5.42857	7.38776	0.0963234
5.55102	7.38776	0.0691854
5.67347	7.38776	0.0648102
5.79592	7.38776	0.0576289
5.91837	7.38776	0.0472958
6.04082	7.38776	0.0345609
6.16327	7.38776	0.0202105
6.28571	7.38776	0.00505483
6.40816	7.38776	0.0100839
6.53061	7.38776	0.0243834
6.65306	7.38776	0.0370344
6.77551	7.38776	0.0614088
6.89796	7.38776	0.0843709
7.02041	7.38776	0.10345
7.14286	7.38776	0.118005
7.26531	7.38776	0.127459
7.38776	7.38776	0.131315
7.5102	7.38776	0.129158
7.63265	7.38776	0.120663
7.7551	7.38776	0.1056
7.87755	7.38776	0.118423
8	7.38776	0.132376

2	7.55102	0.0953435
2.12245	7.55102	0.0805484
2.2449	7.55102	0.0658445
2.36735	7.55102	0.0647938
2.4898	7.55102	0.0606194
2.61224	7.55102	0.0537347
2.73469	7.55102	0.0445939
2.85714	7.55102	0.033685
2.97959	7.55102	0.0215223
3.10204	7.55102	0.0086389
3.22449	7.55102	0.00442111
3.34694	7.55102	0.0176714
3.46939	7.55102	0.0344925
3.59184	7.55102	0.0498753
3.71429	7.55102	0.0633136
3.83673	7.55102	0.074331
3.95918	7.55102	0.0824867
4.08163	7.55102	0.0873832
4.20408	7.55102	0.0886716
4.32653	7.55102	0.0860571
4.44898	7.55102	0.0802483
4.57143	7.55102	0.0946949
4.69388	7.55102	0.104718
4.81633	7.55102	0.110274
4.93878	7.55102	0.111386
5.06122	7.55102	0.108145
5.18367	7.55102	0.100705
5.30612	7.55102	0.0892843
5.42857	7.55102	0.0741603
5.55102	7.55102	0.0556663
5.67347	7.55102	0.0511312
5.79592	7.55102	0.0446895
5.91837	7.55102	0.0361559
6.04082	7.55102	0.0260283
6.16327	7.55102	0.0148284
6.28571	7.55102	0.00309399
6.40816	7.55102	0.00862909
6.53061	7.55102	0.0197953
6.65306	7.55102	0.0298672
6.77551	7.55102	0.0471235
6.89796	7.55102	0.0633679
7.02041	7.55102	0.0770353
7.14286	7.55102	0.0876994
7.26531	7.55102	0.0949786
7.38776	7.55102	0.0985421
7.5102	7.55102	0.0981146
7.63265	7.55102	0.0934808
7.7551	7.55102	0.0844881
7.87755	7.55102	0.0925454
8	7.55102	0.101022

2	7.71429	0.0577913
2.12245	7.71429	0.0507048
2.2449	7.71429	0.0433666
2.36735	7.71429	0.0411051
2.4898	7.71429	0.0373858
2.61224	7.71429	0.0324015
2.73469	7.71429	0.0263643
2.85714	7.71429	0.0195019
2.97959	7.71429	0.0120544
3.10204	7.71429	0.00427048
3.22449	7.71429	0.00359585
3.34694	7.71429	0.0115087
3.46939	7.71429	0.0207494
3.59184	7.71429	0.0293188
3.71429	7.71429	0.0369808
3.83673	7.71429	0.0435128
3.95918	7.71429	0.0487093
4.08163	7.71429	0.0523847
4.20408	7.71429	0.0543761
4.32653	7.71429	0.0545461
4.44898	7.71429	0.0531538
4.57143	7.71429	0.0593585
4.69388	7.71429	0.0634988
4.81633	7.71429	0.0655543
4.93878	7.71429	0.0655359
5.06122	7.71429	0.0634856
5.18367	7.71429	0.0594756
5.30612	7.71429	0.0536079
5.42857	7.71429	0.0460118
5.55102	7.71429	0.0368429
5.67347	7.71429	0.0329084
5.79592	7.71429	0.0280348
5.91837	7.71429	0.022185
6.04082	7.71429	0.0155912
6.16327	7.71429	0.00849693
6.28571	7.71429	0.00115322
6.40816	7.71429	0.00618521
6.53061	7.71429	0.0132637
6.65306	7.71429	0.0198315
6.77551	7.71429	0.0290875
6.89796	7.71429	0.0377881
7.02041	7.71429	0.0452861
7.14286	7.71429	0.0513823
7.26531	7.71429	0.0558988
7.38776	7.71429	0.0586811
7.5102	7.71429	0.0596008
7.63265	7.71429	0.0585573
7.7551	7.71429	0.0554796
7.87755	7.71429	0.0587351
8	7.71429	0.061817

2	7.87755	0.0168715
2.12245	7.87755	0.0177072
2.2449	7.87755	0.0179953
2.36735	7.87755	0.0148271
2.4898	7.87755	0.0119056
2.61224	7.87755	0.00919825
2.73469	7.87755	0.00666909
2.85714	7.87755	0.0042796
2.97959	7.87755	0.00198915
3.10204	7.87755	0.000244369
3.22449	7.87755	0.00246394
3.34694	7.87755	0.00459077
3.46939	7.87755	0.00581392
3.59184	7.87755	0.00715069
3.71429	7.87755	0.00864105
3.83673	7.87755	0.0103227
3.95918	7.87755	0.0122303
