# t	fit_ln(y)
0.96	4.79487	4.83027	4.75946	4.788	4.80174
0.97	4.79316	4.82856	4.75776	4.78622	4.8001
0.98	4.79145	4.82686	4.75605	4.78444	4.79847
0.99	4.78975	4.82515	4.75435	4.78266	4.79683
1	4.78804	4.82344	4.75264	4.78088	4.7952
1.01	4.78633	4.82174	4.75093	4.77911	4.79356
1.02	4.78463	4.82003	4.74923	4.77733	4.79193
1.03	4.78292	4.81832	4.74752	4.77555	4.79029
1.04	4.78122	4.81662	4.74581	4.77377	4.78866
1.05	4.77951	4.81491	4.74411	4.772	4.78702
1.06	4.7778	4.81321	4.7424	4.77022	4.78539
1.07	4.7761	4.8115	4.7407	4.76844	4.78375
1.08	4.77439	4.80979	4.73899	4.76666	4.78212
1.09	4.77268	4.80809	4.73728	4.76488	4.78049
1.1	4.77098	4.80638	4.73558	4.76311	4.77885
1.11	4.76927	4.80467	4.73387	4.76133	4.77722
1.12	4.76757	4.80297	4.73216	4.75955	4.77558
1.13	4.76586	4.80126	4.73046	4.75777	4.77395
1.14	4.76415	4.79956	4.72875	4.75599	4.77231
1.15	4.76245	4.79785	4.72705	4.75422	4.77068
1.16	4.76074	4.79614	4.72534	4.75244	4.76904
1.17	4.75903	4.79444	4.72363	4.75066	4.76741
1.18	4.75733	4.79273	4.72193	4.74888	4.76577
1.19	4.75562	4.79102	4.72022	4.74711	4.76414
1.2	4.75392	4.78932	4.71851	4.74533	4.7625
1.21	4.75221	4.78761	4.71681	4.74355	4.76087
1.22	4.7505	4.78591	4.7151	4.74177	4.75923
1.23	4.7488	4.7842	4.7134	4.73999	4.7576
1.24	4.74709	4.78249	4.71169	4.73822	4.75597
1.25	4.74538	4.78079	4.70998	4.73644	4.75433
1.26	4.74368	4.77908	4.70828	4.73466	4.7527
1.27	4.74197	4.77737	4.70657	4.73288	4.75106
1.28	4.74027	4.77567	4.70486	4.73111	4.74943
1.29	4.73856	4.77396	4.70316	4.72933	4.74779
1.3	4.73685	4.77226	4.70145	4.72755	4.74616
1.31	4.73515	4.77055	4.69975	4.72577	4.74452
1.32	4.73344	4.76884	4.69804	4.72399	4.74289
1.33	4.73173	4.76714	4.69633	4.72222	4.74125
1.34	4.73003	4.76543	4.69463	4.72044	4.73962
1.35	4.72832	4.76372	4.69292	4.71866	4.73798
1.36	4.72662	4.76202	4.69121	4.71688	4.73635
1.37	4.72491	4.76031	4.68951	4.71511	4.73471
1.38	4.7232	4.75861	4.6878	4.71333	4.73308
1.39	4.7215	4.7569	4.6861	4.71155	4.73145
1.4	4.71979	4.75519	4.68439	4.70977	4.72981
1.41	4.71808	4.75349	4.68268	4.70799	4.72818
1.42	4.71638	4.75178	4.68098	4.70622	4.72654
1.43	4.71467	4.75007	4.67927	4.70444	4.72491
1.44	4.71297	4.74837	4.67756	4.70266	4.72327
1.45	4.71126	4.74666	4.67586	4.70088	4.72164
1.46	4.70955	4.74496	4.67415	4.69911	4.72
1.47	4.70785	4.74325	4.67245	4.69733	4.71837
1.48	4.70614	4.74154	4.67074	4.69555	4.71673
1.49	4.70444	4.73984	4.66903	4.69377	4.7151
1.5	4.70273	4.73813	4.66733	4.69199	4.71346
1.51	4.70102	4.73642	4.66562	4.69022	4.71183
1.52	4.69932	4.73472	4.66391	4.68844	4.71019
1.53	4.69761	4.73301	4.66221	4.68666	4.70856
1.54	4.6959	4.73131	4.6605	4.68488	4.70693
1.55	4.6942	4.7296	4.6588	4.6831	4.70529
1.56	4.69249	4.72789	4.65709	4.68133	4.70366
1.57	4.69079	4.72619	4.65538	4.67955	4.70202
1.58	4.68908	4.72448	4.65368	4.67777	4.70039
1.59	4.68737	4.72277	4.65197	4.67599	4.69875
1.6	4.68567	4.72107	4.65026	4.67422	4.69712
1.61	4.68396	4.71936	4.64856	4.67244	4.69548
1.62	4.68225	4.71766	4.64685	4.67066	4.69385
1.63	4.68055	4.71595	4.64515	4.66888	4.69221
1.64	4.67884	4.71424	4.64344	4.6671	4.69058
1.65	4.67714	4.71254	4.64173	4.66533	4.68894
1.66	4.67543	4.71083	4.64003	4.66355	4.68731
1.67	4.67372	4.70912	4.63832	4.66177	4.68567
1.68	4.67202	4.70742	4.63661	4.65999	4.68404
1.69	4.67031	4.70571	4.63491	4.65822	4.6824
1.7	4.6686	4.70401	4.6332	4.65644	4.68077
1.71	4.6669	4.7023	4.6315	4.65466	4.67914
1.72	4.66519	4.70059	4.62979	4.65288	4.6775
1.73	4.66349	4.69889	4.62808	4.6511	4.67587
1.74	4.66178	4.69718	4.62638	4.64933	4.67423
1.75	4.66007	4.69547	4.62467	4.64755	4.6726
1.76	4.65837	4.69377	4.62296	4.64577	4.67096
1.77	4.65666	4.69206	4.62126	4.64399	4.66933
1.78	4.65495	4.69036	4.61955	4.64222	4.66769
1.79	4.65325	4.68865	4.61785	4.64044	4.66606
1.8	4.65154	4.68694	4.61614	4.63866	4.66442
1.81	4.64984	4.68524	4.61443	4.63688	4.66279
1.82	4.64813	4.68353	4.61273	4.6351	4.66115
1.83	4.64642	4.68182	4.61102	4.63333	4.65952
1.84	4.64472	4.68012	4.60931	4.63155	4.65788
1.85	4.64301	4.67841	4.60761	4.62977	4.65625
1.86	4.6413	4.67671	4.6059	4.62799	4.65462
1.87	4.6396	4.675	4.6042	4.62622	4.65298
1.88	4.63789	4.67329	4.60249	4.62444	4.65135
1.89	4.63619	4.67159	4.60078	4.62266	4.64971
1.9	4.63448	4.66988	4.59908	4.62088	4.64808
1.91	4.63277	4.66817	4.59737	4.6191	4.64644
1.92	4.63107	4.66647	4.59566	4.61733	4.64481
1.93	4.62936	4.66476	4.59396	4.61555	4.64317
1.94	4.62765	4.66306	4.59225	4.61377	4.64154
1.95	4.62595	4.66135	4.59055	4.61199	4.6399
1.96	4.62424	4.65964	4.58884	4.61021	4.63827
1.97	4.62254	4.65794	4.58713	4.60844	4.63663
1.98	4.62083	4.65623	4.58543	4.60666	4.635
1.99	4.61912	4.65452	4.58372	4.60488	4.63336
2	4.61742	4.65282	4.58201	4.6031	4.63173
2.01	4.61571	4.65111	4.58031	4.60133	4.6301
2.02	4.614	4.64941	4.5786	4.59955	4.62846
2.03	4.6123	4.6477	4.5769	4.59777	4.62683
2.04	4.61059	4.64599	4.57519	4.59599	4.62519
2.05	4.60889	4.64429	4.57348	4.59421	4.62356
2.06	4.60718	4.64258	4.57178	4.59244	4.62192
2.07	4.60547	4.64088	4.57007	4.59066	4.62029
2.08	4.60377	4.63917	4.56836	4.58888	4.61865
2.09	4.60206	4.63746	4.56666	4.5871	4.61702
2.1	4.60035	4.63576	4.56495	4.58533	4.61538
2.11	4.59865	4.63405	4.56325	4.58355	4.61375
2.12	4.59694	4.63234	4.56154	4.58177	4.61211
2.13	4.59524	4.63064	4.55983	4.57999	4.61048
2.14	4.59353	4.62893	4.55813	4.57821	4.60884
2.15	4.59182	4.62723	4.55642	4.57644	4.60721
2.16	4.59012	4.62552	4.55471	4.57466	4.60558
2.17	4.58841	4.62381	4.55301	4.57288	4.60394
2.18	4.5867	4.62211	4.5513	4.5711	4.60231
2.19	4.585	4.6204	4.5496	4.56933	4.60067
2.2	4.58329	4.61869	4.54789	4.56755	4.59904
2.21	4.58159	4.61699	4.54618	4.56577	4.5974
2.22	4.57988	4.61528	4.54448	4.56399	4.59577
2.23	4.57817	4.61358	4.54277	4.56221	4.59413
2.24	4.57647	4.61187	4.54107	4.56044	4.5925
2.25	4.57476	4.61016	4.53936	4.55866	4.59086
2.26	4.57305	4.60846	4.53765	4.55688	4.58923
2.27	4.57135	4.60675	4.53595	4.5551	4.58759
2.28	4.56964	4.60504	4.53424	4.55332	4.58596
2.29	4.56794	4.60334	4.53253	4.55155	4.58432
2.3	4.56623	4.60163	4.53083	4.54977	4.58269
2.31	4.56452	4.59993	4.52912	4.54799	4.58106
2.32	4.56282	4.59822	4.52742	4.54621	4.57942
2.33	4.56111	4.59651	4.52571	4.54444	4.57779
2.34	4.5594	4.59481	4.524	4.54266	4.57615
2.35	4.5577	4.5931	4.5223	4.54088	4.57452
2.36	4.55599	4.59139	4.52059	4.5391	4.57288
2.37	4.55429	4.58969	4.51888	4.53732	4.57125
2.38	4.55258	4.58798	4.51718	4.53555	4.56961
2.39	4.55087	4.58628	4.51547	4.53377	4.56798
2.4	4.54917	4.58457	4.51377	4.53199	4.56634
2.41	4.54746	4.58286	4.51206	4.53021	4.56471
2.42	4.54575	4.58116	4.51035	4.52844	4.56307
2.43	4.54405	4.57945	4.50865	4.52666	4.56144
2.44	4.54234	4.57774	4.50694	4.52488	4.5598
2.45	4.54064	4.57604	4.50523	4.5231	4.55817
2.46	4.53893	4.57433	4.50353	4.52132	4.55653
2.47	4.53722	4.57263	4.50182	4.51955	4.5549
2.48	4.53552	4.57092	4.50012	4.51777	4.55327
2.49	4.53381	4.56921	4.49841	4.51599	4.55163
2.5	4.5321	4.56751	4.4967	4.51421	4.55
2.51	4.5304	4.5658	4.495	4.51244	4.54836
2.52	4.52869	4.56409	4.49329	4.51066	4.54673
2.53	4.52699	4.56239	4.49158	4.50888	4.54509
2.54	4.52528	4.56068	4.48988	4.5071	4.54346
2.55	4.52357	4.55898	4.48817	4.50532	4.54182
2.56	4.52187	4.55727	4.48647	4.50355	4.54019
2.57	4.52016	4.55556	4.48476	4.50177	4.53855
2.58	4.51845	4.55386	4.48305	4.49999	4.53692
2.59	4.51675	4.55215	4.48135	4.49821	4.53528
2.6	4.51504	4.55044	4.47964	4.49644	4.53365
2.61	4.51334	4.54874	4.47793	4.49466	4.53201
2.62	4.51163	4.54703	4.47623	4.49288	4.53038
2.63	4.50992	4.54533	4.47452	4.4911	4.52875
2.64	4.50822	4.54362	4.47282	4.48932	4.52711
2.65	4.50651	4.54191	4.47111	4.48755	4.52548
2.66	4.5048	4.54021	4.4694	4.48577	4.52384
2.67	4.5031	4.5385	4.4677	4.48399	4.52221
2.68	4.50139	4.53679	4.46599	4.48221	4.52057
2.69	4.49969	4.53509	4.46428	4.48043	4.51894
2.7	4.49798	4.53338	4.46258	4.47866	4.5173
2.71	4.49627	4.53168	4.46087	4.47688	4.51567
2.72	4.49457	4.52997	4.45917	4.4751	4.51403
2.73	4.49286	4.52826	4.45746	4.47332	4.5124
2.74	4.49115	4.52656	4.45575	4.47155	4.51076
2.75	4.48945	4.52485	4.45405	4.46977	4.50913
2.76	4.48774	4.52314	4.45234	4.46799	4.50749
2.77	4.48604	4.52144	4.45063	4.46621	4.50586
2.78	4.48433	4.51973	4.44893	4.46443	4.50423
2.79	4.48262	4.51803	4.44722	4.46266	4.50259
2.8	4.48092	4.51632	4.44552	4.46088	4.50096
2.81	4.47921	4.51461	4.44381	4.4591	4.49932
2.82	4.47751	4.51291	4.4421	4.45732	4.49769
2.83	4.4758	4.5112	4.4404	4.45555	4.49605
2.84	4.47409	4.50949	4.43869	4.45377	4.49442
2.85	4.47239	4.50779	4.43698	4.45199	4.49278
2.86	4.47068	4.50608	4.43528	4.45021	4.49115
2.87	4.46897	4.50438	4.43357	4.44843	4.48951
2.88	4.46727	4.50267	4.43187	4.44666	4.48788
2.89	4.46556	4.50096	4.43016	4.44488	4.48624
2.9	4.46386	4.49926	4.42845	4.4431	4.48461
2.91	4.46215	4.49755	4.42675	4.44132	4.48297
2.92	4.46044	4.49584	4.42504	4.43955	4.48134
2.93	4.45874	4.49414	4.42333	4.43777	4.47971
2.94	4.45703	4.49243	4.42163	4.43599	4.47807
2.95	4.45532	4.49073	4.41992	4.43421	4.47644
2.96	4.45362	4.48902	4.41822	4.43243	4.4748
2.97	4.45191	4.48731	4.41651	4.43066	4.47317
2.98	4.45021	4.48561	4.4148	4.42888	4.47153
2.99	4.4485	4.4839	4.4131	4.4271	4.4699
3	4.44679	4.48219	4.41139	4.42532	4.46826
3.01	4.44509	4.48049	4.40968	4.42355	4.46663
3.02	4.44338	4.47878	4.40798	4.42177	4.46499
3.03	4.44167	4.47708	4.40627	4.41999	4.46336
3.04	4.43997	4.47537	4.40457	4.41821	4.46172
3.05	4.43826	4.47366	4.40286	4.41643	4.46009
3.06	4.43656	4.47196	4.40115	4.41466	4.45845
3.07	4.43485	4.47025	4.39945	4.41288	4.45682
3.08	4.43314	4.46854	4.39774	4.4111	4.45519
3.09	4.43144	4.46684	4.39603	4.40932	4.45355
3.1	4.42973	4.46513	4.39433	4.40754	4.45192
3.11	4.42802	4.46343	4.39262	4.40577	4.45028
3.12	4.42632	4.46172	4.39092	4.40399	4.44865
3.13	4.42461	4.46001	4.38921	4.40221	4.44701
3.14	4.42291	4.45831	4.3875	4.40043	4.44538
3.15	4.4212	4.4566	4.3858	4.39866	4.44374
3.16	4.41949	4.45489	4.38409	4.39688	4.44211
3.17	4.41779	4.45319	4.38238	4.3951	4.44047
3.18	4.41608	4.45148	4.38068	4.39332	4.43884
3.19	4.41437	4.44978	4.37897	4.39154	4.4372
3.2	4.41267	4.44807	4.37727	4.38977	4.43557
3.21	4.41096	4.44636	4.37556	4.38799	4.43393
3.22	4.40926	4.44466	4.37385	4.38621	4.4323
3.23	4.40755	4.44295	4.37215	4.38443	4.43067
3.24	4.40584	4.44124	4.37044	4.38266	4.42903
3.25	4.40414	4.43954	4.36873	4.38088	4.4274
3.26	4.40243	4.43783	4.36703	4.3791	4.42576
3.27	4.40072	4.43613	4.36532	4.37732	4.42413
3.28	4.39902	4.43442	4.36362	4.37554	4.42249
3.29	4.39731	4.43271	4.36191	4.37377	4.42086
3.3	4.39561	4.43101	4.3602	4.37199	4.41922
3.31	4.3939	4.4293	4.3585	4.37021	4.41759
3.32	4.39219	4.42759	4.35679	4.36843	4.41595
3.33	4.39049	4.42589	4.35508	4.36666	4.41432
3.34	4.38878	4.42418	4.35338	4.36488	4.41268
3.35	4.38707	4.42248	4.35167	4.3631	4.41105
