x	 y 	 value
8.11843	1.41539	3.16683
8.1281	1.44565	3.09467
8.13778	1.47528	3.02096
8.1475	1.50426	2.94571
8.15723	1.53257	2.86894
8.167	1.5602	2.79068
8.17679	1.58714	2.71093
8.18661	1.61336	2.62973
8.19646	1.63886	2.54709
8.20634	1.66361	2.46305
8.21625	1.6876	2.37761
8.22619	1.71081	2.2908
8.23617	1.73323	2.20265
8.24618	1.75483	2.11319
8.25622	1.7756	2.02244
8.2663	1.79553	1.93043
8.27642	1.81459	1.8372
8.28658	1.83277	1.74276
8.29677	1.85005	1.64717
8.307	1.86641	1.55046
8.31727	1.88184	1.45267
8.32758	1.8963	1.35385
8.33793	1.9098	1.25403
8.34831	1.9223	1.15329
8.35873	1.93379	1.05168
8.36918	1.94425	0.949255
8.37967	1.95366	0.846093
8.39019	1.96202	0.742269
8.40074	1.9693	0.637865
8.41131	1.97549	0.532969
8.42191	1.98058	0.427674
8.43252	1.98455	0.322082
8.44314	1.98741	0.216296
8.45377	1.98915	0.110423
8.4644	1.98976	0.00457398
8.47503	1.98925	-0.101139
8.48566	1.98761	-0.206606
8.49627	1.98486	-0.311718
8.50686	1.98101	-0.416368
8.51743	1.97605	-0.520454
8.52797	1.97002	-0.623882
8.53849	1.96292	-0.72656
8.54897	1.95477	-0.828407
8.55941	1.94559	-0.929347
8.56982	1.9354	-1.02931
8.58019	1.92421	-1.12823
8.59051	1.91205	-1.22606
8.6008	1.89895	-1.32275
8.61104	1.88491	-1.41825
8.62124	1.86996	-1.51253
8.6314	1.85411	-1.60554
8.64152	1.8374	-1.69727
8.6516	1.81984	-1.78767
8.66164	1.80144	-1.87673
8.67164	1.78223	-1.96442
8.6816	1.76222	-2.05073
8.69153	1.74144	-2.13563
8.70142	1.71989	-2.2191
8.71128	1.6976	-2.30113
8.72111	1.67459	-2.3817
8.73091	1.65086	-2.4608
8.74068	1.62643	-2.53841
8.75042	1.60133	-2.61452
8.76014	1.57557	-2.68911
8.76983	1.54916	-2.76217
8.77949	1.52211	-2.83368
8.78913	1.49445	-2.90363
8.79875	1.46618	-2.97201
8.80835	1.43733	-3.03881
8.81793	1.40791	-3.10401
8.82749	1.37793	-3.1676
8.83703	1.34741	-3.22956
8.84656	1.31636	-3.28989
8.85606	1.2848	-3.34857
8.86556	1.25274	-3.40559
8.87503	1.22019	-3.46093
8.8845	1.18718	-3.5146
8.89395	1.15371	-3.56657
8.90339	1.11981	-3.61683
8.91281	1.08548	-3.66537
8.92223	1.05074	-3.71219
8.93164	1.01561	-3.75727
8.94103	0.9801	-3.80061
8.95042	0.944224	-3.84218
8.9598	0.908	-3.88199
8.96917	0.87144	-3.92003
8.97853	0.834562	-3.95628
8.98789	0.79738	-3.99074
8.99724	0.759909	-4.0234
9.00658	0.722164	-4.05425
9.01592	0.68416	-4.08329
9.02526	0.645913	-4.1105
9.03459	0.607439	-4.13589
9.04391	0.568751	-4.15945
9.05324	0.529867	-4.18117
9.06256	0.490801	-4.20105
9.07187	0.451568	-4.21908
9.08119	0.412184	-4.23526
9.0905	0.372665	-4.24959
9.09982	0.333027	-4.26205
9.10913	0.293284	-4.27266
9.11844	0.253452	-4.28141
9.12775	0.213547	-4.28829
9.13707	0.173584	-4.29331
9.14638	0.133579	-4.29646
9.15569	0.0935483	-4.29774
9.16501	0.0535065	-4.29717
9.17433	0.0134697	-4.29472
9.18365	-0.0265467	-4.29042
9.19298	-0.0665269	-4.28425
9.2023	-0.106455	-4.27622
9.21163	-0.146316	-4.26634
9.22097	-0.186094	-4.2546
9.23031	-0.225774	-4.24101
9.23965	-0.265339	-4.22558
9.24901	-0.304774	-4.20831
9.25836	-0.344064	-4.1892
9.26773	-0.383194	-4.16826
9.27709	-0.422147	-4.1455
9.28647	-0.460908	-4.12092
9.29586	-0.499461	-4.09453
9.30525	-0.537792	-4.06634
9.31465	-0.575885	-4.03635
9.32406	-0.613724	-4.00457
9.33348	-0.651295	-3.97102
9.34291	-0.688581	-3.9357
9.35235	-0.725567	-3.89862
9.36181	-0.762239	-3.85979
9.37127	-0.798581	-3.81922
9.38075	-0.834578	-3.77692
9.39024	-0.870214	-3.73291
9.39974	-0.905475	-3.68719
9.40926	-0.940345	-3.63978
9.41879	-0.97481	-3.59069
9.42834	-1.00885	-3.53994
9.4379	-1.04246	-3.48752
9.44748	-1.07562	-3.43347
9.45708	-1.10831	-3.37779
9.4667	-1.14052	-3.3205
9.47633	-1.17224	-3.2616
9.48599	-1.20344	-3.20113
9.49566	-1.23412	-3.13909
9.50536	-1.26426	-3.07549
9.51508	-1.29384	-3.01036
9.52483	-1.32286	-2.94371
9.53459	-1.35128	-2.87555
9.54439	-1.37911	-2.80591
9.55421	-1.40631	-2.73479
9.56406	-1.43289	-2.66223
9.57393	-1.45882	-2.58823
9.58384	-1.48409	-2.51282
9.59377	-1.50868	-2.43601
9.60374	-1.53257	-2.35783
9.61374	-1.55575	-2.27829
9.62378	-1.57821	-2.19742
9.63384	-1.59993	-2.11524
9.64395	-1.62088	-2.03176
9.65409	-1.64106	-1.94703
9.66427	-1.66045	-1.86106
9.67449	-1.67902	-1.77387
9.68475	-1.69677	-1.68551
9.69505	-1.71367	-1.596
9.70539	-1.7297	-1.50537
9.71577	-1.74486	-1.41366
9.72619	-1.75911	-1.32092
9.73666	-1.77244	-1.22719
9.74716	-1.78484	-1.13251
9.75771	-1.79628	-1.03694
9.76829	-1.80675	-0.940535
9.77891	-1.81622	-0.843365
9.78957	-1.82469	-0.745498
9.80026	-1.83213	-0.647011
9.81098	-1.83854	-0.547986
9.82173	-1.84389	-0.448514
9.83249	-1.84819	-0.34869
9.84328	-1.85141	-0.248615
9.85407	-1.85355	-0.148393
9.86487	-1.85461	-0.048134
9.87568	-1.85459	0.0520526
9.88648	-1.85349	0.152055
9.89726	-1.85131	0.251764
9.90803	-1.84806	0.351072
9.91878	-1.84376	0.449875
9.92951	-1.8384	0.548075
9.9402	-1.83202	0.645579
9.95086	-1.82462	0.742302
9.96149	-1.81623	0.838166
9.97207	-1.80685	0.933099
9.98261	-1.79652	1.02704
9.99311	-1.78525	1.11993
10.0036	-1.77306	1.21171
10.014	-1.75997	1.30235
10.0243	-1.74601	1.39181
10.0347	-1.73119	1.48004
10.0449	-1.71553	1.56702
10.0552	-1.69906	1.65273
10.0653	-1.68179	1.73713
10.0755	-1.66374	1.82021
10.0856	-1.64492	1.90194
10.0957	-1.62537	1.98232
10.1057	-1.60508	2.06131
10.1157	-1.58409	2.13891
10.1257	-1.5624	2.21511
10.1356	-1.54004	2.28988
10.1455	-1.51701	2.36321
10.1553	-1.49334	2.43509
10.1652	-1.46904	2.50552
10.175	-1.44413	2.57446
10.1848	-1.41861	2.64193
10.1945	-1.39251	2.70789
10.2043	-1.36584	2.77234
10.214	-1.33861	2.83527
10.2237	-1.31085	2.89667
10.2333	-1.28255	2.95652
10.243	-1.25374	3.01482
10.2526	-1.22444	3.07155
10.2622	-1.19465	3.1267
10.2718	-1.16439	3.18026
10.2814	-1.13368	3.23222
10.2909	-1.10253	3.28258
10.3005	-1.07094	3.33131
10.31	-1.03895	3.37841
10.3196	-1.00656	3.42387
10.3291	-0.973782	3.46769
10.3386	-0.940636	3.50984
10.3481	-0.907135	3.55033
10.3575	-0.873292	3.58915
10.367	-0.839123	3.62628
10.3765	-0.804641	3.66171
10.3859	-0.769862	3.69545
10.3954	-0.734799	3.72748
10.4048	-0.699466	3.7578
10.4142	-0.66388	3.78639
10.4237	-0.628053	3.81326
10.4331	-0.592001	3.8384
10.4425	-0.555738	3.8618
10.4519	-0.519279	3.88346
10.4613	-0.482639	3.90336
10.4707	-0.445832	3.92152
10.4801	-0.408873	3.93792
10.4895	-0.371776	3.95256
10.4989	-0.334557	3.96544
10.5083	-0.297231	3.97655
10.5177	-0.259811	3.9859
10.5271	-0.222313	3.99348
10.5365	-0.184752	3.99929
10.5459	-0.147142	4.00332
10.5553	-0.109499	4.00559
10.5647	-0.0718376	4.00609
10.5741	-0.034172	4.00481
10.5835	0.0034826	4.00177
10.5929	0.0411113	3.99695
10.6024	0.0786992	3.99038
10.6118	0.116231	3.98203
10.6212	0.153693	3.97193
10.6306	0.191069	3.96007
10.64	0.228346	3.94646
10.6495	0.265507	3.93109
10.6589	0.302538	3.91398
10.6684	0.339424	3.89513
10.6778	0.376152	3.87454
10.6873	0.412704	3.85223
10.6967	0.449068	3.82819
10.7062	0.485228	3.80244
10.7157	0.52117	3.77498
10.7252	0.556879	3.74581
10.7347	0.59234	3.71495
10.7442	0.627539	3.68241
10.7537	0.66246	3.64819
10.7633	0.69709	3.61231
10.7728	0.731415	3.57476
10.7824	0.765418	3.53557
10.792	0.799087	3.49474
10.8016	0.832405	3.45228
10.8112	0.86536	3.40821
10.8208	0.897937	3.36253
10.8304	0.93012	3.31526
10.8401	0.961896	3.26641
10.8498	0.993251	3.21599
10.8594	1.02417	3.16402
10.8692	1.05464	3.1105
10.8789	1.08464	3.05545
10.8886	1.11416	2.99889
10.8984	1.14319	2.94082
10.9082	1.17171	2.88127
10.918	1.19971	2.82024
10.9279	1.22717	2.75775
10.9377	1.25408	2.69382
10.9476	1.28043	2.62846
10.9576	1.30619	2.56169
10.9675	1.33135	2.49353
10.9775	1.35591	2.42398
10.9875	1.37984	2.35307
10.9976	1.40312	2.28082
11.0077	1.42575	2.20724
11.0178	1.44771	2.13235
11.0279	1.46897	2.05618
11.0381	1.48954	1.97873
11.0484	1.50938	1.90004
11.0586	1.52848	1.82013
11.0689	1.54683	1.73901
11.0793	1.56441	1.65672
11.0897	1.5812	1.57329
11.1001	1.59719	1.48873
11.1106	1.61235	1.40309
11.1211	1.62666	1.3164
11.1317	1.64012	1.2287
11.1423	1.65269	1.14003
11.153	1.66437	1.05044
11.1637	1.67513	0.959975
11.1744	1.68496	0.868697
11.1852	1.69384	0.776668
11.196	1.70175	0.683959
11.2069	1.70867	0.590643
11.2178	1.71459	0.496805
11.2287	1.7195	0.402532
11.2397	1.72339	0.30792
11.2506	1.72625	0.21307
11.2616	1.72807	0.118087
11.2726	1.72884	0.0230782
11.2836	1.72857	-0.0718446
11.2946	1.72726	-0.166571
11.3055	1.72492	-0.260991
11.3165	1.72155	-0.354998
11.3274	1.71716	-0.44849
11.3383	1.71176	-0.541369
11.3492	1.70538	-0.633544
11.36	1.69803	-0.724933
11.3708	1.68972	-0.81546
11.3815	1.68048	-0.905054
11.3922	1.67032	-0.993657
11.4029	1.65927	-1.08121
11.4135	1.64735	-1.16767
11.424	1.63457	-1.253
11.4345	1.62096	-1.33715
11.445	1.60654	-1.4201
11.4554	1.59133	-1.50182
11.4657	1.57535	-1.58228
11.4761	1.55861	-1.66146
11.4863	1.54114	-1.73934
11.4966	1.52295	-1.81591
11.5068	1.50406	-1.89115
11.5169	1.48448	-1.96504
11.527	1.46424	-2.03757
11.5371	1.44335	-2.10874
11.5471	1.42182	-2.17851
11.5571	1.39968	-2.24689
11.5671	1.37693	-2.31387
11.5771	1.35359	-2.37943
11.587	1.32968	-2.44355
11.5969	1.3052	-2.50624
11.6067	1.28019	-2.56748
11.6166	1.25464	-2.62726
11.6264	1.22857	-2.68556
11.6362	1.202	-2.74239
11.6459	1.17495	-2.79773
11.6557	1.14742	-2.85156
11.6654	1.11942	-2.90389
11.6751	1.09098	-2.9547
11.6848	1.06211	-3.00398
11.6945	1.03282	-3.05171
11.7041	1.00312	-3.09791
11.7138	0.973026	-3.14254
11.7234	0.942555	-3.18561
11.733	0.91172	-3.22711
11.7426	0.880534	-3.26703
11.7522	0.84901	-3.30535
11.7618	0.817162	-3.34208
11.7714	0.785005	-3.3772
11.7809	0.752551	-3.41071
11.7905	0.719815	-3.4426
11.8	0.68681	-3.47287
11.8096	0.653551	-3.5015
11.8191	0.620051	-3.5285
11.8286	0.586324	-3.55385
11.8381	0.552384	-3.57755
11.8476	0.518245	-3.5996
11.8571	0.483921	-3.61999
11.8666	0.449426	-3.63872
11.8761	0.414773	-3.65578
11.8856	0.379978	-3.67117
11.8951	0.345054	-3.68489
11.9046	0.310016	-3.69693
11.9141	0.274876	-3.7073
11.9236	0.23965	-3.71598
11.9331	0.204351	-3.72298
11.9426	0.168994	-3.72831
11.9521	0.133593	-3.73194
11.9616	0.0981619	-3.7339
11.9711	0.0627148	-3.73417
11.9806	0.0272661	-3.73276
11.9901	-0.00817018	-3.72967
11.9996	-0.0435798	-3.7249
12.0091	-0.0789486	-3.71846
12.0186	-0.114262	-3.71033
12.0281	-0.149507	-3.70053
12.0376	-0.184668	-3.68907
12.0471	-0.219732	-3.67593
12.0566	-0.254684	-3.66114
12.0662	-0.289511	-3.64469
12.0757	-0.324198	-3.62658
12.0853	-0.35873	-3.60682
12.0948	-0.393095	-3.58542
12.1044	-0.427278	-3.56239
12.1139	-0.461264	-3.53772
12.1235	-0.495041	-3.51144
12.1331	-0.528593	-3.48353
12.1427	-0.561907	-3.45402
12.1523	-0.594969	-3.4229
12.162	-0.627765	-3.39019
12.1716	-0.660281	-3.3559
12.1813	-0.692503	-3.32003
12.1909	-0.724418	-3.28259
12.2006	-0.75601	-3.2436
12.2103	-0.787267	-3.20306
12.22	-0.818175	-3.16098
12.2297	-0.84872	-3.11738
12.2395	-0.878887	-3.07226
12.2492	-0.908664	-3.02564
12.259	-0.938036	-2.97753
12.2688	-0.966989	-2.92793
12.2787	-0.99551	-2.87687
12.2885	-1.02358	-2.82434
12.2984	-1.0512	-2.77038
12.3083	-1.07834	-2.71498
12.3182	-1.10499	-2.65817
12.3281	-1.13114	-2.59995
12.3381	-1.15677	-2.54034
12.3481	-1.18188	-2.47935
12.3581	-1.20644	-2.417
12.3682	-1.23043	-2.3533
12.3783	-1.25386	-2.28827
12.3884	-1.2767	-2.22192
12.3986	-1.29893	-2.15427
12.4088	-1.32054	-2.08533
12.419	-1.34153	-2.01513
12.4293	-1.36186	-1.94367
12.4396	-1.38152	-1.87098
12.4499	-1.40051	-1.79708
12.4603	-1.4188	-1.72199
12.4708	-1.43638	-1.64572
12.4813	-1.45322	-1.5683
12.4918	-1.46932	-1.48977
12.5024	-1.48466	-1.41013
12.513	-1.49921	-1.32943
12.5236	-1.51296	-1.2477
12.5344	-1.52589	-1.16496
12.5451	-1.53798	-1.08127
12.5559	-1.54922	-0.996665
12.5668	-1.55959	-0.911192
12.5777	-1.56906	-0.824906
12.5887	-1.57762	-0.737868
12.5997	-1.58525	-0.650144
12.6107	-1.59194	-0.561808
12.6218	-1.59767	-0.47294
12.6329	-1.60242	-0.383627
12.644	-1.60619	-0.293962
12.6552	-1.60897	-0.204044
12.6663	-1.61074	-0.113978
12.6775	-1.61151	-0.0238719
12.6887	-1.61128	0.0661639
12.6998	-1.61004	0.156019
12.711	-1.6078	0.245582
12.7221	-1.60456	0.334747
12.7333	-1.60035	0.42341
12.7443	-1.59516	0.511475
12.7554	-1.58903	0.598849
12.7664	-1.58195	0.685451
12.7774	-1.57396	0.771203
12.7883	-1.56508	0.856038
12.7992	-1.55531	0.939895
12.81	-1.54469	1.02272
12.8208	-1.53323	1.10447
12.8315	-1.52096	1.18511
12.8422	-1.50789	1.26459
12.8528	-1.49405	1.34288
12.8633	-1.47945	1.41997
12.8739	-1.46412	1.49583
12.8843	-1.44807	1.57044
12.8947	-1.43132	1.64378
12.9051	-1.41389	1.71583
12.9154	-1.3958	1.78659
12.9257	-1.37706	1.85604
12.936	-1.35769	1.92416
12.9462	-1.33771	1.99095
12.9563	-1.31713	2.05639
12.9665	-1.29596	2.12048
12.9766	-1.27423	2.18321
12.9866	-1.25194	2.24456
12.9967	-1.22911	2.30453
13.0067	-1.20576	2.3631
13.0167	-1.1819	2.42027
13.0266	-1.15753	2.47604
13.0365	-1.13269	2.53038
13.0464	-1.10737	2.5833
13.0563	-1.0816	2.63478
13.0662	-1.05538	2.68481
13.076	-1.02874	2.73339
13.0858	-1.00168	2.78051
13.0956	-0.974211	2.82616
13.1054	-0.946356	2.87033
13.1152	-0.918125	2.91302
13.1249	-0.88953	2.95421
13.1346	-0.860585	2.99389
13.1444	-0.831303	3.03207
13.1541	-0.801697	3.06873
13.1637	-0.771781	3.10387
13.1734	-0.741567	3.13748
13.1831	-0.711069	3.16955
13.1928	-0.6803	3.20008
13.2024	-0.649274	3.22906
13.2121	-0.618003	3.25648
13.2217	-0.586501	3.28235
13.2313	-0.554781	3.30665
13.2409	-0.522856	3.32937
13.2505	-0.490741	3.35053
13.2602	-0.458448	3.3701
13.2698	-0.42599	3.3881
13.2794	-0.393381	3.4045
13.289	-0.360635	3.41932
13.2986	-0.327764	3.43254
13.3081	-0.294783	3.44417
13.3177	-0.261705	3.45421
13.3273	-0.228542	3.46264
13.3369	-0.19531	3.46948
13.3465	-0.16202	3.47472
13.3561	-0.128687	3.47835
13.3657	-0.0953248	3.48038
13.3753	-0.061946	3.48082
13.3848	-0.0285644	3.47965
13.3944	0.00480648	3.47688
13.404	0.0381531	3.47252
13.4136	0.0714619	3.46655
13.4232	0.104719	3.459
13.4328	0.137912	3.44985
13.4425	0.171026	3.43911
13.4521	0.204049	3.42679
13.4617	0.236966	3.41289
13.4713	0.269764	3.3974
13.481	0.30243	3.38035
13.4906	0.334951	3.36172
13.5003	0.367312	3.34154
13.5099	0.3995	3.31979
13.5196	0.431502	3.29649
13.5293	0.463305	3.27165
13.539	0.494895	3.24526
13.5487	0.526259	3.21735
13.5584	0.557384	3.18791
13.5681	0.588255	3.15695
13.5779	0.61886	3.12448
13.5876	0.649185	3.09051
13.5974	0.679218	3.05505
13.6072	0.708944	3.0181
13.617	0.738351	2.97968
13.6268	0.767425	2.9398
13.6367	0.796153	2.89845
13.6465	0.824521	2.85567
13.6564	0.852517	2.81144
13.6663	0.880127	2.7658
13.6762	0.907337	2.71873
13.6862	0.934135	2.67027
13.6961	0.960506	2.62041
13.7061	0.986438	2.56918
13.7161	1.01192	2.51657
13.7262	1.03693	2.46261
13.7363	1.06146	2.4073
13.7464	1.0855	2.35067
13.7565	1.10903	2.29271
13.7667	1.13204	2.23345
13.7769	1.15451	2.1729
13.7871	1.17643	2.11106
13.7974	1.19779	2.04797
13.8077	1.21856	1.98362
13.818	1.23875	1.91804
13.8284	1.25832	1.85124
13.8388	1.27728	1.78324
13.8493	1.29559	1.71405
13.8598	1.31324	1.6437
13.8704	1.33023	1.57219
13.881	1.34652	1.49956
13.8916	1.36211	1.42583
13.9023	1.37698	1.35101
13.9131	1.39111	1.27514
13.9239	1.40448	1.19825
13.9348	1.41707	1.12036
13.9457	1.42887	1.04151
13.9567	1.43986	0.96175
13.9677	1.45001	0.881116
13.9787	1.45931	0.79966
13.9899	1.46775	0.717438
14.001	1.4753	0.634513
14.0122	1.48194	0.550955
14.0235	1.48767	0.466839
14.0348	1.49246	0.382249
14.0461	1.49631	0.297277
14.0574	1.4992	0.212018
14.0688	1.50112	0.126576
14.0802	1.50208	0.0410581
14.0916	1.50206	-0.0444266
14.1029	1.50107	-0.129766
14.1143	1.49911	-0.21485
14.1257	1.49619	-0.299569
14.137	1.49232	-0.383819
14.1483	1.48751	-0.467501
14.1595	1.48177	-0.550522
14.1708	1.47514	-0.632796
14.1819	1.46761	-0.714247
14.1931	1.45922	-0.794806
14.2041	1.44997	-0.874411
14.2151	1.43991	-0.953009
14.2261	1.42903	-1.03055
14.237	1.41738	-1.107
14.2479	1.40495	-1.18233
14.2587	1.39179	-1.25649
14.2694	1.3779	-1.32948
14.2801	1.36331	-1.40126
14.2907	1.34803	-1.47181
14.3013	1.33209	-1.54113
14.3118	1.3155	-1.60919
14.3223	1.29827	-1.67599
14.3328	1.28043	-1.74152
14.3431	1.26199	-1.80575
14.3535	1.24297	-1.86869
14.3638	1.22338	-1.93032
14.3741	1.20324	-1.99064
14.3843	1.18255	-2.04963
14.3945	1.16135	-2.1073
14.4047	1.13963	-2.16362
14.4148	1.11742	-2.2186
14.4249	1.09473	-2.27222
14.435	1.07157	-2.32448
14.4451	1.04795	-2.37537
14.4551	1.02389	-2.42489
14.4651	0.999402	-2.47302
14.4751	0.974498	-2.51976
14.485	0.949191	-2.5651
14.4949	0.923495	-2.60903
14.5048	0.897421	-2.65155
14.5147	0.870983	-2.69264
14.5246	0.844194	-2.73231
14.5345	0.817067	-2.77055
14.5443	0.789613	-2.80734
14.5541	0.761846	-2.84269
14.564	0.733779	-2.87658
14.5738	0.705424	-2.90901
14.5835	0.676793	-2.93998
14.5933	0.647901	-2.96947
14.6031	0.618759	-2.99749
14.6128	0.58938	-3.02402
14.6226	0.559776	-3.04907
14.6323	0.529962	-3.07262
14.6421	0.499949	-3.09468
14.6518	0.469749	-3.11524
14.6615	0.439377	-3.1343
14.6712	0.408844	-3.15184
14.6809	0.378164	-3.16788
14.6906	0.34735	-3.1824
14.7003	0.316413	-3.1954
14.71	0.285368	-3.20689
14.7197	0.254226	-3.21685
14.7294	0.223001	-3.2253
14.7391	0.191706	-3.23221
14.7488	0.160354	-3.23761
14.7585	0.128957	-3.24148
14.7682	0.097528	-3.24382
14.7779	0.0660806	-3.24464
14.7876	0.0346274	-3.24394
14.7973	0.00318133	-3.24171
14.807	-0.0282447	-3.23796
14.8167	-0.0596378	-3.23269
14.8264	-0.090985	-3.2259
14.8361	-0.122273	-3.21759
14.8458	-0.15349	-3.20777
14.8555	-0.184622	-3.19644
14.8652	-0.215657	-3.1836
14.875	-0.246581	-3.16926
14.8847	-0.277382	-3.15341
14.8945	-0.308047	-3.13608
14.9042	-0.338562	-3.11725
14.914	-0.368916	-3.09693
14.9238	-0.399095	-3.07514
14.9336	-0.429087	-3.05187
14.9434	-0.458878	-3.02713
14.9532	-0.488456	-3.00093
14.963	-0.517808	-2.97328
14.9728	-0.546922	-2.94417
14.9827	-0.575783	-2.91363
14.9926	-0.604381	-2.88165
15.0024	-0.632701	-2.84825
15.0123	-0.660731	-2.81342
15.0223	-0.688459	-2.77719
15.0322	-0.715871	-2.73956
15.0422	-0.742954	-2.70054
15.0521	-0.769697	-2.66013
15.0621	-0.796086	-2.61836
15.0722	-0.822108	-2.57521
15.0822	-0.84775	-2.53072
15.0923	-0.873	-2.48488
15.1024	-0.897844	-2.43771
15.1125	-0.922269	-2.38921
15.1226	-0.946263	-2.33941
15.1328	-0.969812	-2.2883
15.143	-0.992903	-2.2359
15.1532	-1.01552	-2.18223
15.1635	-1.03766	-2.12729
15.1738	-1.05929	-2.07109
15.1842	-1.08042	-2.01365
15.1945	-1.10101	-1.95498
15.205	-1.12107	-1.8951
15.2154	-1.14057	-1.83401
15.2259	-1.15951	-1.77173
15.2365	-1.17786	-1.70827
15.247	-1.1956	-1.64366
15.2577	-1.21274	-1.57789
15.2684	-1.22924	-1.51101
15.2791	-1.2451	-1.44301
15.2899	-1.26029	-1.37392
15.3007	-1.27481	-1.30377
15.3116	-1.28862	-1.23256
15.3226	-1.30172	-1.16034
15.3336	-1.31409	-1.08713
15.3446	-1.32571	-1.01296
15.3558	-1.33656	-0.937867
15.3669	-1.34661	-0.861892
15.3782	-1.35586	-0.785079
15.3894	-1.36428	-0.707481
15.4008	-1.37186	-0.629155
15.4122	-1.37858	-0.550165
15.4236	-1.38442	-0.470585
15.4351	-1.38936	-0.390492
15.4466	-1.39339	-0.309974
15.4581	-1.3965	-0.229125
15.4697	-1.39869	-0.148044
15.4813	-1.39993	-0.0668367
15.4929	-1.40023	0.0143872
15.5045	-1.3996	0.0955163
15.5161	-1.39802	0.176439
15.5277	-1.39551	0.257044
15.5392	-1.39208	0.337225
15.5507	-1.38773	0.41688
15.5622	-1.38249	0.495913
15.5737	-1.37636	0.574237
15.5851	-1.36938	0.651771
15.5964	-1.36155	0.728444
15.6077	-1.3529	0.804193
15.6189	-1.34344	0.878962
15.6301	-1.33321	0.952705
15.6412	-1.32222	1.02538
15.6523	-1.31049	1.09695
15.6632	-1.29804	1.16739
15.6742	-1.2849	1.23668
15.685	-1.27108	1.30479
15.6959	-1.25661	1.3717
15.7066	-1.24149	1.4374
15.7173	-1.22575	1.50188
15.728	-1.20941	1.56513
15.7386	-1.19248	1.62713
15.7492	-1.17497	1.68788
15.7597	-1.15691	1.74737
15.7701	-1.13831	1.80558
15.7806	-1.11919	1.86253
15.7909	-1.09955	1.91818
15.8013	-1.07942	1.97255
15.8116	-1.0588	2.02562
15.8219	-1.03771	2.07739
15.8321	-1.01617	2.12784
15.8423	-0.994179	2.17699
15.8525	-0.971762	2.2248
15.8627	-0.948928	2.27129
15.8728	-0.925689	2.31645
15.8829	-0.902058	2.36026
15.893	-0.878049	2.40272
15.9031	-0.853673	2.44384
15.9131	-0.828944	2.48359
15.9231	-0.803872	2.52197
15.9331	-0.778471	2.55898
15.9431	-0.752754	2.59462
15.953	-0.726732	2.62886
15.963	-0.700417	2.66173
15.9729	-0.673823	2.69319
15.9828	-0.64696	2.72326
15.9927	-0.619842	2.75191
16.0026	-0.592481	2.77916
16.0125	-0.564889	2.805
16.0224	-0.537077	2.82941
16.0323	-0.50906	2.8524
16.0421	-0.480847	2.87397
16.0519	-0.452453	2.8941
16.0618	-0.423889	2.9128
16.0716	-0.395167	2.93006
16.0814	-0.366299	2.94587
16.0913	-0.337299	2.96025
16.1011	-0.308178	2.97317
16.1109	-0.278949	2.98465
16.1207	-0.249623	2.99468
16.1305	-0.220214	3.00326
16.1403	-0.190733	3.01039
16.1501	-0.161194	3.01606
16.1599	-0.131607	3.02027
16.1697	-0.101986	3.02304
16.1795	-0.0723429	3.02434
16.1893	-0.0426901	3.0242
16.1991	-0.01304	3.0226
16.2089	0.0165952	3.01955
16.2187	0.0462029	3.01505
16.2286	0.0757709	3.0091
16.2384	0.105287	3.0017
16.2482	0.134738	2.99286
16.258	0.164113	2.98257
16.2679	0.193399	2.97085
16.2777	0.222583	2.95769
16.2876	0.251653	2.9431
16.2974	0.280597	2.92709
16.3073	0.309403	2.90965
16.3172	0.338057	2.89079
16.3271	0.366549	2.87052
16.337	0.394865	2.84884
16.3469	0.422994	2.82575
16.3568	0.450923	2.80127
16.3667	0.478639	2.7754
16.3767	0.506131	2.74815
16.3867	0.533386	2.71951
16.3966	0.560391	2.68951
16.4066	0.587135	2.65814
16.4167	0.613606	2.62541
16.4267	0.63979	2.59134
16.4368	0.665677	2.55592
16.4468	0.691252	2.51917
16.4569	0.716504	2.4811
16.4671	0.741421	2.44171
16.4772	0.765991	2.40101
16.4874	0.790199	2.35902
16.4976	0.814035	2.31574
16.5078	0.837486	2.27117
16.518	0.860539	2.22534
16.5283	0.883181	2.17825
16.5386	0.905399	2.12991
16.549	0.927181	2.08032
16.5594	0.948513	2.02951
16.5698	0.969383	1.97748
16.5802	0.989777	1.92423
16.5907	1.00968	1.86979
16.6013	1.02908	1.81417
16.6118	1.04797	1.75737
16.6224	1.06632	1.69941
16.6331	1.08413	1.64029
16.6438	1.10137	1.58004
16.6546	1.11805	1.51867
16.6654	1.13413	1.45619
16.6763	1.1496	1.39262
16.6872	1.16445	1.32797
16.6981	1.17867	1.26226
16.7092	1.19222	1.19552
16.7203	1.20511	1.12776
16.7314	1.2173	1.05902
16.7426	1.22878	0.98931
16.7539	1.23953	0.918673
16.7652	1.24954	0.847142
16.7766	1.25878	0.774759
16.7881	1.26724	0.701569
16.7996	1.27489	0.627625
16.8111	1.28172	0.552986
16.8228	1.28771	0.477719
16.8344	1.29284	0.401899
16.8462	1.29711	0.325607
16.8579	1.30048	0.248932
16.8697	1.30296	0.171973
16.8815	1.30454	0.0948317
16.8933	1.3052	0.0176164
16.9052	1.30495	-0.0595614
16.917	1.30379	-0.136589
16.9288	1.30173	-0.213354
16.9406	1.29876	-0.289746
16.9524	1.2949	-0.365662
16.9641	1.29017	-0.441
16.9758	1.28458	-0.515671
16.9874	1.27815	-0.58959
16.999	1.2709	-0.662682
